WorkerId,SubmitTime,Answer 41,animacy,number,definiteness,tense,qud,context,subject,sentence,naturalness,rt,question_number,type
H47CIFOOYBHQ8CPSD2ZZVWDPRUXGDF,Wed Jun 29 10:40:24 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me about bears.,generic,bear,Bears climb trees.,5,4247,34,target
FHFQUE8C4VRW3AS4E7BW041WLOQ1PX,Wed Jun 29 10:40:24 PDT 2016,"""English""",inanimate,plural,indefinite,present,,bare,toilet,Toilets flush.,2,5775,35,target
CVB9ZV55IEW8V71OYVC9D2W8Q69T2K,Wed Jun 29 10:40:24 PDT 2016,"""English""",inanimate,singular,definite,present,,bare,kite,The kite floats in the breeze.,1,3360,18,target
G2P10XYH80CZKRW8X9MLR36N32C0S6,Wed Jun 29 10:40:24 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me about sharks.,generic,shark,Sharks are attacking swimmers.,3,5343,19,target
1SUXZEEPVA7J242RBBK8V05QULLHIK,Wed Jun 29 10:40:24 PDT 2016,"""English""",animate,singular,indefinite,progressive,,bare,dolphin,A dolphin is swimming in a pod.,3,2622,30,target
64R6P5ME2MK1BX7BGY1Q02M8TOEMEZ,Wed Jun 29 10:40:24 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me about footballs.,generic,football,A football spiraled in the air.,2,4872,31,target
SILDR3619TB2Y42XJ6L1ZXO39JO5WM,Wed Jun 29 10:40:24 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me about owls.,generic,owl,An owl is hooting.,2,3223,38,target
A65MPZJ7LKRVPX3MVPIZGENF4QYFHU,Wed Jun 29 10:40:24 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,piano,The piano played music.,2,2487,32,target
AYMJPYDQZ9MVUMCV094N4KM1Y7KJFM,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,plural,indefinite,past,Tell me what's happening.,specific,owl,Owls hooted.,1,4454,33,target
H0Y1RSMUU9H2TK88L7OJY7XPJDSJ49,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,plural,definite,progressive,Tell me about dogs.,generic,dog,The dogs are gnawing on bones.,1,9126,39,target
WLBAD1L8X0OA7JV91BW2SX3VLLEGEM,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,singular,definite,progressive,,bare,turtle,The turtle is moving slowly.,5,6745,29,target
N1AIJ8RWMGRWWP8FL0I7Y2OVX3COHF,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me what's happening.,specific,football,The footballs spiraled in the air.,5,22521,28,target
OVKV7I8XYZKJYKKKWAXAKNAPZP1UV1,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,light bulb,Light bulbs are burning out.,1,5587,25,target
X9GKAPMP25UT931K70I12ARSNUXO52,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,plural,indefinite,progressive,Tell me about dolphins.,generic,dolphin,Dolphins are swimming in a pod.,1,6035,24,target
1JLWYZZFRW50IG24AMPHMDIZVU9DXS,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,singular,indefinite,past,,bare,pigeon,A pigeon bobbed its head.,1,6671,27,target
NQXXSHG33ELAX5IJ6DLB08S1CLPCXF,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,singular,definite,present,Tell me about kites.,generic,kite,The kite floats in the breeze.,1,6424,26,target
UMXJ2LQ4WWGFT41G732U5SN4R4B8ER,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,singular,definite,past,,bare,piano,The piano played music.,5,4007,21,target
J0ZOUJMX198J2JCMYEDH1RTU9HAJT8,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,singular,definite,present,Tell me what's happening.,specific,toilet,The toilet flushes.,1,5874,20,target
XSM5KX3ZLSFFBVF2I1DZEK16HQQLCR,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,plural,definite,present,,bare,camera,The cameras record video.,5,4328,23,target
RWHHB5A8YRTCF8STUFSGY3W7BB7P1I,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me about crayons.,generic,crayon,Crayons melt in the sun.,5,3865,22,target
NEJRRHCBTDXHKMMUZ0X9CIFCDFL85X,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,plural,definite,present,Tell me what's happening.,specific,boat,The boats sail across the sea.,1,4386,40,target
HQJRH3FHB3OUDNFJPSIP6LRBUS8YDB,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,plural,definite,progressive,Tell me what's happening.,specific,cheetah,The cheetahs are running fast.,5,4032,6,target
2W2XMCXPDJVLWGC8XNR552W0SY70L1,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,singular,indefinite,progressive,Tell me about telephones.,generic,telephone,A telephone is ringing.,1,5078,7,target
5LLP1MBXESA1BZPYMU97GYCMGEUR3C,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,The moon is made of green cheese.,1,6113,4,example
IA8LD6AS9FC3PSIKYG3DJ9A697CRAS,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,plural,definite,progressive,,bare,kangaroo,The kangaroos are carrying their babies in pouches.,5,13663,5,target
36NPMBNJA7KV9TXT2EUQ2X8IL74C6S,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,5,7116,2,example
KE98YD6AOTCV6AA0WYTDJVO0Q0M0JQ,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,3,10905,3,example
YDDRDIBXHNAKIR3ZH5IC8LU46NZG56,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,My father used to drive a bus.,1,9849,1,example
TYYCZJ0GK0TKSWP1L3YBUYMZNXKAS1,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,plural,indefinite,present,,bare,escalator,Escalators carry people upstairs.,5,4985,8,target
R8HEW2AZ3X0UFG5VOQ63TL8P6DDB02,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,singular,definite,progressive,Tell me what's happening.,specific,pig,The pig is rolling in the mud.,5,4217,9,target
6NT7N1QGQB7WYOYPR64PWI604F4TWU,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,singular,indefinite,progressive,,bare,frying pan,A frying pan is sizzling.,5,3740,14,target
L8O0CFD5KWTMIM5LU0J1MA0ZYTOJEQ,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,singular,definite,progressive,Tell me about peacocks.,generic,peacock,The peacock is displaying its feathers.,5,3874,15,target
USBU8N28CWP788YCXA91JQ4RUEFKF3,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,hose,Hoses spray water.,1,4080,16,target
XPVZQ2P3R7FR2UV516XCWUA76E8XWK,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,singular,indefinite,past,Tell me about marbles.,generic,marble,A marble rolled on the floor.,1,4430,17,target
MGCOTO5B8X9B6PIJHRUEIAQ8Z2D0BE,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,plural,indefinite,past,Tell me about cars.,generic,car,Cars traveled on the highway.,1,3439,10,target
VS0YPXZJ31PL2VVVMYFXT0DIH16FDF,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,plural,indefinite,progressive,,bare,towel,Towels are soaking up water.,5,3902,11,target
P0D67U8EILZU5O6UW3FI79MQQV7LFG,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,singular,definite,past,Tell me about camels.,generic,camel,The camel carried supplies through the desert.,1,5323,12,target
CM2U81V1GZOEKQMWTCL7LV7TS03JDT,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,ATM,An ATM dispensed money.,1,5056,13,target
7X2BLURG9TGN55FS4UD3P133BUKUHZ,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,plural,definite,past,Tell me about squirrels.,generic,squirrel,The squirrels buried nuts.,5,4182,36,target
8ZVAVB3E6EREFHXP3II8M9VTN0EG5V,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,singular,indefinite,present,Tell me what's happening.,specific,shark,A shark attacks swimmers.,1,6932,37,target
AQNVTVZV0LASEWD37907P91BR355NG,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,singular,indefinite,present,Tell me about gorillas.,generic,gorilla,A gorilla pounds its chest.,5,6927,34,target
F6NONWQZB4HXSIOGZPN24I5WESUSQV,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,plural,definite,past,,bare,microwave,The microwaves heated up food.,5,3767,35,target
DAAECTFJ7UL6V4K71QZGG862JDJ81M,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,butterfly,A butterfly is flapping its wings.,5,4651,18,target
GYDQSNCOZ4OCC1HZLO1Q2K00H0HSNH,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,singular,definite,present,,bare,panda,The panda eats bamboo.,5,28368,19,target
7PG6K334PK1C1LZIBRQUXZHDILWPTQ,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,plural,definite,present,Tell me about cats.,generic,cat,The cats sleep a lot.,1,6475,30,target
QGDWMQU1Z6J4IMZKMVE8T5SUV0ZLRR,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,singular,definite,past,Tell me what's happening.,specific,lion,The lion chased antelope.,1,5795,31,target
VL5709H9GJA97TOOLW5XZ8KE32ZJUM,Wed Jun 29 10:43:53 PDT 2016,"""english""",animate,singular,indefinite,present,,bare,bear,A bear climbs trees.,5,5218,38,target
II3YP4WH6ETFMZL1RVJQPLR5WRZLN2,Wed Jun 29 10:43:53 PDT 2016,"""english""",inanimate,plural,indefinite,past,,bare,computer,Computers connected to the internet.,5,11299,32,target
SSHRRD2TTDB76C07DY5MCU1MZ5Y0SC,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,definite,progressive,,bare,escalator,The escalators are carrying people upstairs.,5,4389,33,target
P1LIGMTMU26LDMMP6PUQBC1F7S0YXI,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me what's happening.,specific,pig,A pig rolled in the mud.,5,2283,39,target
P6QHP5F35KECW4W0YK6EK93MFR4UUF,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,definite,present,,bare,peacock,The peacock displays its feathers.,5,4408,29,target
PVU2XO4SS8Q35TEU9GOBALM1100I0T,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me what's happening.,specific,ATM,The ATMs dispense money.,3,10782,28,target
ZV1RQT4L1128I3F8LM36XC8ZDZ2WTZ,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me what's happening.,specific,towel,The towel soaked up water.,4,5837,25,target
51D7EPWQ7HCFMN80OMHKRYY6MHX1UN,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,definite,present,Tell me about toilets.,generic,toilet,The toilets flush.,4,3908,24,target
EH4R3TNUB7LNM5CA015CGG4I0IKQKJ,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,indefinite,present,,bare,boat,Boats sail across the sea.,4,5285,27,target
VC31OUSMFB0O7CTXD1YUF0VOGTPBQU,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,definite,past,Tell me about camels.,generic,camel,The camel carried supplies through the desert.,1,9174,26,target
J471TFPJGW0QVZ063JSG5SUHKRI3S5,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,singular,definite,past,,bare,car,The car traveled on the highway.,5,5568,21,target
SBO5MGSTPWYM5Y066S1CALQGY6DW91,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me about microwaves.,generic,microwave,The microwaves are heating up food.,5,11128,20,target
UTH0UHTCVL7W9QJR20KIK6GDTD867T,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,indefinite,past,,bare,cheetah,A cheetah ran fast.,2,9176,23,target
C8IIOE10FGXFJV1H9LJYPGUTM02UC3,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,hose,The hoses sprayed water.,2,5067,22,target
YD5JBN2HRR3GVSXBGY1U4DYCTW0SAQ,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,definite,past,,bare,frying pan,The frying pans sizzled.,5,3284,40,target
TBS9ZF2GKI330HM4BPM9ELMTMS83YW,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me about sharks.,generic,shark,A shark attacks swimmers.,5,5308,6,target
CZAI2NWU1Q1CZME8S4TEOGMZLCZEOB,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,football,Footballs spiral in the air.,4,10461,7,target
IG2JNUE7130R5XX8VA0SW8M63RZO93,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,The moon is made of green cheese.,1,6529,4,example
DNMBX7BE35G1N3HX8WQD44CFDVQMRT,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,plural,indefinite,past,,bare,turtle,Turtles moved slowly.,1,6190,5,target
I17M57YBDZJTEY3FINWQTX9F63O20B,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,5,6256,2,example
2EL1CI64YW3BE8BJ3VBUPPMKAO8PLA,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,My father used to drive a bus.,1,6277,3,example
OTU6OV7NLHRYHBMTUYV7CASBE523JW,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,5,19689,1,example
2A5VLDBQXQFIWDVUA6WN6JOBNKJBN7,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,singular,definite,progressive,,bare,light bulb,The light bulb is burning out.,5,5175,8,target
O9HDUHBHLX1OB7J1LYOR4KNJHSEOZ4,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,dolphin,The dolphin swims in a pod.,2,12444,9,target
MUVSB0XYZMAJOSDCMB3EOYR36DEKBI,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me what's happening.,specific,owl,The owls are hooting.,5,6026,14,target
5S7W6VVNTNZWTRV2HYC9D9UULGFNI2,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about marbles.,generic,marble,Marbles roll on the floor.,5,6324,15,target
GX6ZJ17JSEI1NNQZ6OS61BA6FWQTRR,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,,bare,camera,Cameras are recording video.,5,5939,16,target
K25FJT9T9ZUF9HRP5MHPLC7I4L3UW1,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me about crayons.,generic,crayon,The crayons melted in the sun.,5,3801,17,target
JHGWJAPFLN20IZQQR3ZB6CHDM2B2U3,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me about cats.,generic,cat,A cat is sleeping a lot.,2,7026,10,target
BC764NNK7BCSL1YNDAVPNK6769VHDG,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me what's happening.,specific,bear,A bear climbs trees.,2,6388,11,target
VYZR54ISRSEFUKHK2J1PWKK1227AF2,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,indefinite,progressive,,bare,pigeon,A pigeon is bobbing its head.,5,3762,12,target
F3F4QGHFUHGMR3WO7UA36E8I1UFODB,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me about computers.,generic,computer,A computer connected to the internet.,2,6524,13,target
G1XM5MH9D41CR747GTPU0EK5SS9DM3,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me about pianos.,generic,piano,The piano is playing music.,5,3906,36,target
YASVS4M7YERJNYDZ9MCP7CRNNMQ003,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,lion,A lion is chasing antelope.,5,3020,37,target
70C6A4S2WBWRSZQ91DJFGYVD5712GO,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,plural,indefinite,past,Tell me about kites.,generic,kite,Kites floated in the breeze.,4,4708,34,target
K5FFIX9WM0SAGL0J5Z2Y0Z8A84Z6FD,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,plural,definite,present,,bare,butterfly,The butterflies flap their wings.,5,4435,35,target
BZ9VVYUGJM5U0555YBUHEKN0ZDQBN4,Wed Jun 29 10:47:47 PDT 2016,"""English""",inanimate,singular,indefinite,present,,bare,telephone,A telephone rings.,4,7742,18,target
F2ND9CEG3PTGHI952L70EMSSXOVGV6,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me what's happening.,specific,panda,Pandas are eating bamboo.,5,3688,19,target
QAC65WXSKS8ZVOK18BFSYSTJP3FS73,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,definite,progressive,Tell me what's happening.,specific,dog,The dog is gnawing on bones.,5,3269,30,target
GKC8EM69G75TQ8PM3DE6YI7ZOR3JFW,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,singular,definite,present,Tell me about gorillas.,generic,gorilla,The gorilla pounds its chest.,3,7264,31,target
UJMR6MQHP166EZVLMSPAEKLMK0BL1Z,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me about kangaroos.,generic,kangaroo,Kangaroos are carrying their babies in pouches.,5,2304,38,target
OTIS9AJW8IOVCAZCWFXGD260CF7CRW,Wed Jun 29 10:47:47 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me what's happening.,specific,squirrel,Squirrels buried nuts.,5,7574,32,target
VT29M3M95T5WKZXY6V7KBG0ABRF3AJ,Wed Jun 29 10:54:32 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me what's happening.,specific,telephone,The telephones are ringing.,5,4110,33,target
EISOVMKMRH7DHE6E2BKBANOZACYHR0,Wed Jun 29 10:54:32 PDT 2016,"""English""",inanimate,singular,definite,progressive,,bare,camera,The camera is recording video.,4,3311,39,target
AANG2CPHMU4A6ER701M5I1FME70D62,Wed Jun 29 10:54:32 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,boat,Boats are sailing across the sea.,5,3951,29,target
XAYXGHLJAPZ5H2UDG1L7D2RDS2ZSQY,Wed Jun 29 10:54:32 PDT 2016,"""English""",animate,singular,definite,past,Tell me about dolphins.,generic,dolphin,The dolphin swam in a pod.,4,20647,28,target
VHK5TNNZI1YPCZOCATABDOQ74SJXI5,Wed Jun 29 10:54:32 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me what's happening.,specific,camel,A camel carries supplies through the desert.,4,3887,25,target
UMYPT2RPWL19XYHAZ5I92HI3LUYPK2,Wed Jun 29 10:54:32 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me about butterflies.,generic,butterfly,Butterflies flapped their wings.,4,3767,24,target
S6WHJ9VO84UQN73DRLTD19N3DEY63U,Wed Jun 29 10:54:32 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me what's happening.,specific,panda,A panda ate bamboo.,5,2991,27,target
BYA0149NDO02X0KQ4G6PVXKHVUQYUV,Wed Jun 29 10:54:32 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,,bare,hose,A hose is spraying water.,2,3880,26,target
EK6OLFVZTPRWVE2UH6PXASYDI3ZJC2,Wed Jun 29 10:54:32 PDT 2016,"""English""",animate,plural,indefinite,progressive,,bare,pigeon,Pigeons are bobbing their heads.,2,6351,21,target
T0ZXC7UO80VLX20XIQTN4JPXMZP8LG,Wed Jun 29 10:54:32 PDT 2016,"""English""",animate,singular,indefinite,present,Tell me about lions.,generic,lion,A lion chases antelope.,4,83655,20,target
54FANZU61U9AQWKIO76A6A1V7CYVG6,Wed Jun 29 10:54:32 PDT 2016,"""English""",animate,singular,indefinite,present,,bare,pig,A pig rolls in the mud.,2,22502,23,target
L7Q32FSZL7EBOT0RP6RHPJ8BR37Z90,Wed Jun 29 10:54:32 PDT 2016,"""English""",animate,singular,definite,present,Tell me what's happening.,specific,shark,The shark attacks swimmers.,5,7080,22,target
TKHW0MZDE1YZ3PUGB3ZAMAUDZC43BL,Wed Jun 29 10:54:32 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me what's happening.,specific,football,The football spiraled in the air.,5,3728,40,target
QHIPLVYFZ2THK3Y18IJMPON4U7Y5ZZ,Wed Jun 29 10:54:32 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me what's happening.,specific,cat,Cats sleep a lot.,2,4476,6,target
F8CCZE4OUQDNT85N4GVCJY15X62D19,Wed Jun 29 10:54:32 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me about marbles.,generic,marble,The marbles rolled on the floor.,4,5583,7,target
1N5C6OCB061QQ36PI3R0CC6DGCTONU,Wed Jun 29 10:54:32 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,5,3397,4,example
NPI0LEVYD6UTERCA7Q0YOOQJUMTILT,Wed Jun 29 10:54:32 PDT 2016,"""English""",animate,singular,indefinite,past,,bare,dog,A dog gnawed on bones.,1,7425,5,target
BX0AC5EPREOCLODH99F3QAFY2WEPR4,Wed Jun 29 10:54:32 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,The moon is made of green cheese.,1,3590,2,example
SL02J8EI5QZ4126E8D77INBY75128R,Wed Jun 29 10:54:32 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,My father used to drive a bus.,2,7390,3,example
CTYTNQZY9BFXBXDSICR1KRTG5YCET5,Wed Jun 29 10:54:32 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,5,8109,1,example
