WorkerId,SubmitTime,Answer 53,Answer 54,animacy,number,definiteness,tense,subject,sentence,response,rt,question_number,type
N9ZVFHEDY02RIKWTZQWF3TEAGSK0G2,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,sword,Swords are weapons.,1,7873,4,example
4RT0AZOHJSGLZKRTHDYNOUSQXBON9C,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",inanimate,plural,definite,present,zipper,The zippers hiss closed.,1,7789,5,target
VD0PG32S8IWOOZ50GEOI6VMQ124D0L,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,singular,indefinite,present,mouse,A mouse lives in my house.,2,16412,2,example
7BGX3I1NU570BJSNE801J5VU4OM0BV,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,singular,definite,present,zebra,The zebra is not extinct.,1,6773,3,example
6P0W2SQXD07M32NCXV3SK4NEOKI0L8,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",inanimate,plural,definite,present,bus,The buses were blocking traffic.,2,16503,1,example
1H1UPT6YN5RLI9FZDKZM48H1FG149F,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",inanimate,singular,definite,present,kite,The kite flies in the sky.,2,3536,8,target
W6SRUNMCMNC2KX7PS6URTEZL7R0345,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",inanimate,plural,definite,past,couch,The couches folded out into beds.,2,7200,9,target
65Y0A0PZSNNQLE6XG5NZ9ZQYLFK9GX,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,singular,definite,past,pigeon,The pigeon cooed and strutted.,2,3087,14,target
199HCPD7RLYECAP6YJ9O6TLLC9SFXE,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,singular,definite,present,cheetah,The cheetah runs really fast.,1,2640,15,target
B92XABKTH6EUFDO7TIHHEEN7AJ1JGV,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",inanimate,singular,indefinite,present,football,A football deflates.,1,4600,16,target
221TUG8JM8BYD0AEHSXRBQ1SXB22FR,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",inanimate,plural,definite,past,bicycle,The bicycles rode by the window.,2,2593,17,target
UNBIYWR5S0DMANPG5CYGN66YFFN57X,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,singular,indefinite,present,cat,A cat likes to meow.,1,3415,10,target
2PH42IT2M82SE9LDRUU6QARSUCTBOU,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",inanimate,singular,definite,past,guitar,The guitar sounded good.,2,2400,11,target
R7T9FCE9BS8YG4HC8E0XKWLS0XY8GV,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,singular,definite,present,elephant,The elephant eats peanuts using its trunk.,1,3247,12,target
ZHRDOXWF3RHZQV92768XRGI48TGR8E,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",inanimate,plural,indefinite,present,marble,Marbles roll down the slope.,2,3520,13,target
UEF8DGBOI8NBMHIHM6AD9G4LKK9270,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,plural,definite,past,pig,The pigs rolled in the mud.,2,3743,36,target
E3ON7DB9L65QKA5E9SDDGEJE3TBXRJ,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,plural,indefinite,present,squirrel,Squirrels bury nuts around the forest.,1,4496,37,target
46WYYT7PZ7ZLSY87IRKXE74IZQP3AY,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,plural,definite,present,camel,The camels provide transportation in the desert.,1,2847,34,target
2XCKV1NGK9GN6WBOC3O58BSABJLKGU,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",inanimate,singular,indefinite,past,fence,A fence marked territory.,2,3360,35,target
84G09A2DPAM9T8TGHQVILT1HXLZ3QW,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",inanimate,singular,indefinite,present,chair,A chair belongs at a desk.,1,3232,18,target
FV1IUWOPGNVIX7DFWBFOAONHDNYDEY,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,plural,definite,past,owl,The owls hooted at night.,2,3656,19,target
3K05Y2UQKJ2LO40SRCCQC9ONGCIIFW,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,singular,definite,past,rabbit,The rabbit scampered through the meadow.,2,2865,30,target
3J7121Z2JJGZR2PZMHUSODJBL0IZGH,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",inanimate,singular,definite,past,bed,The bed sat in the middle of the room.,2,2711,31,target
7HH42TVOCB9E0E6SUSCI940ITMBVFY,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,singular,indefinite,past,turtle,A turtle moved slowly.,2,3935,38,target
6PK8HDTH1W145AA7IEM0Q8P8XMPT5G,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,singular,indefinite,present,kangaroo,A kangaroo jumps across the road.,2,32365,51,target
4YRRWJHIRKIGK3MNQO8KWGAPKBKV7S,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",inanimate,singular,indefinite,past,computer,A computer made research easier.,1,2679,32,target
02R3IVNT9S21ROO4VJJBF1T9VUJO68,Wed Jan 20 13:38:06 PST 2016,"""english""","""""",animate,plural,indefinite,present,peacock,Peacocks flash their tails.,1,9417,52,target
WAW8A1D7PD6LSMEOKZSUGNAMQY5YFF,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,definite,past,elephant,The elephant ate peanuts using its trunk.,2,2341,50,target
208ZAI7RI23BS07E7WOD6QKHB58ROC,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,definite,present,shirt,The shirts come in the mail.,2,2533,33,target
RRQ7W1DC6WSZQCQ9YRUZMCY9Z96OL3,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,indefinite,past,turtle,A turtle moved slowly.,2,2318,39,target
B6VBR6TBSNBG1TKJ5JH3HM5OF4HCMZ,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,plural,indefinite,past,gorilla,Gorillas swung from branches.,2,1816,29,target
LBCPV9PJ6JBU1LKYIBUAVWYWZZIJ2W,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,definite,past,zipper,The zippers hissed closed.,2,2349,28,target
SFDD8M43ZBLJX2I34VDI363SW3SODP,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,singular,definite,past,guitar,The guitar sounded good.,2,2251,25,target
18WC0NK6JNDNRHI04I25TV11RX1MRD,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,singular,definite,past,bed,The bed sat in the middle of the room.,2,2181,24,target
MJM29VCDH282I4RW0NMOKUPL1VZCLO,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,plural,definite,past,owl,The owls hooted at night.,2,1952,27,target
G58QUI47H0VSFTUTMA38TSCX2DH8BA,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,indefinite,present,towel,Towels hang from the rack.,2,1704,26,target
DGRBW89NEFMZUAX8N893CFVANROVKC,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,definite,past,pigeon,The pigeon cooed and strutted.,2,1903,21,target
QW1NSG2UZU3LME0JW7MZ90ZAWGEIDM,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,plural,definite,present,pig,The pigs roll in the mud.,2,2365,20,target
XAWP7RMY85SMPGDARN810LZI92980D,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,singular,indefinite,present,chair,A chair belongs at a desk.,1,1811,23,target
IQJJNRCYO2DJXS5ZFER14B6347CJSN,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,plural,definite,past,penguin,The penguins kept warm by hugging.,2,1887,22,target
NO8G6NYMOQDJP45OSAO7MTTHB71OBG,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,indefinite,present,tire,Tires go flat.,1,2299,47,target
9A3ZJPNAED1JZ3A5VDMDHNL60IW1KK,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,indefinite,past,marble,Marbles rolled down the slope.,2,1948,46,target
8HNI65MUO9QFHBXHZHKK8CA8D3AQ8E,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,singular,indefinite,present,fence,A fence marks territory.,1,2033,45,target
2PSH1H2NDP7M7RKE6696OXQL8IT1I6,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,plural,definite,present,shark,The sharks circle the boat.,2,2385,44,target
2JG5FKDYXAOWZL4C6UQBM1RXOYVKTN,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,singular,definite,present,piano,The piano plays softly.,2,3803,43,target
1JZ9YCBYRS4F1BITFTD2IRJL83SSKV,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,indefinite,past,trumpet,Trumpets sounded loud.,1,3847,42,target
2CJYUSYXDXRGF1CSMEO0PG66WSSSWF,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,plural,indefinite,past,bear,Bears hibernated for the winter months.,1,3703,41,target
XUKK0LJVYGZLZDNXH2DMY1U8JWBCBZ,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,plural,indefinite,past,lion,Lions lived in prides.,1,2012,40,target
LEI9RWCGD24FGV1RSX7J845SLL6UW4,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,indefinite,past,car,Cars drove on the road.,1,3244,49,target
LC7WWBYEGYIM5CDE6MAM7GZT1UYHM5,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,indefinite,past,cat,A cat liked to meow.,2,2799,48,target
P2IMNNMQYQ9RP20YSGCEGB3EA7JF1S,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,indefinite,present,toilet,Toilets come in handy.,1,1684,6,target
P0FI41Y8YEXH0339VR1563MZB7RLSZ,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,definite,past,rabbit,The rabbit scampered through the meadow.,2,2049,7,target
K6IVMR7VNVY96FUS6PHJKZUH3MJOW6,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,definite,past,bus,The buses were blocking traffic.,2,3063,4,example
X4X23CEOT7MV62GRYPUMZWC6U8EKAI,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,plural,definite,past,camel,The camels provided transportation in the desert.,2,2333,5,target
2ER5L7O88C0IC9AQYZDZU45YWMAX35,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,indefinite,past,mouse,A mouse lives in my house.,2,3185,2,example
FXR0B5JL8IFBDQXB13BMTLUPP8HSFQ,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,definite,past,zebra,The zebra is not extinct.,1,3250,3,example
TTJRFYZLPTCF3WV0EF7STDZGMXXNZA,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,indefinite,past,sword,Swords are weapons.,1,4547,1,example
XAIKIF1BK0S0RPV8PNBU1PYHZLT0WK,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,definite,present,couch,The couches fold out into beds.,2,2150,8,target
KH1K0H92KGS65M4TIE97UX1A9DO6ET,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,indefinite,present,butterfly,A butterfly circles the flower.,2,2017,9,target
H59DUWKH3BX07PO3WBM8ICW6FO5K3Q,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,definite,present,dolphin,The dolphin makes a crazy sound.,1,2602,14,target
MIOXXJWXP603OZZ3VRBBFDKVUL67TD,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,singular,definite,past,kite,The kite flew in the sky.,2,1632,15,target
O98PHLXRBBYC7MNJIVX7BJMGICZ5T8,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,indefinite,present,kangaroo,A kangaroo jumps across the road.,2,2133,16,target
0T8YJ30SR99WPUCEGETK1MD8O1VTI8,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,definite,past,bicycle,The bicycles rode by the window.,2,2681,17,target
OUFKOYQUQE9VAWKQOTE9IIOXHP7U82,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,plural,definite,present,fox,The foxes burrow in their dens.,1,2284,10,target
FUKSGIFYC0IQ5C9KHT8IA1VJPY0JTS,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,singular,indefinite,past,light bulb,A light bulb exploded somewhere.,1,2382,11,target
TL2V841EAJRYDWWCV7SET7JIR699NS,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,plural,indefinite,present,squirrel,Squirrels bury nuts around the forest.,1,3058,12,target
V2TRR7LRHPTANM4853OHBK725Q3JMF,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,definite,present,boat,The boats sail peacefully.,2,2556,13,target
B15NUD6BLA31D9PUBJ9VLTEV1A5QVV,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,indefinite,present,dog,A dog barks at the passerby.,2,2901,36,target
7PY4NEV1KNRFH5I0QVWVFDFQ1YGH6E,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,plural,definite,present,lamp,The lamps light up the room.,2,2577,37,target
XZIHZXK6GD4M6FUA94DSXECY04W56G,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,definite,past,skunk,The skunk hurried into the woods.,2,3151,34,target
P4DL2IYXIT9FQFD73RKLBS8TKCYPVW,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,plural,indefinite,present,peacock,Peacocks flash their tails.,1,2578,35,target
77NMP01VG8SEEJK9NL4CBQXGQMWXUN,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,singular,definite,present,clock,The clock ticks very slowly.,2,2323,18,target
8OT68SYVZ7K33VFM2WRJHY4HVS1SZR,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,plural,indefinite,present,panda,Pandas stare at the visitors.,2,1863,19,target
459YXLOO3BT22PHVOK9QPI3ZNKIUZM,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,singular,indefinite,present,knife,A knife slices through the warm bread.,1,2182,30,target
V6SFSVNXD6TSW3VW7W835M18V5GGSF,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,singular,indefinite,present,football,A football deflates.,1,2374,31,target
SM8XBTZH8CK0A90IG01Z76PJ130HS3,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,singular,definite,present,television,The television entertains the children.,2,2087,38,target
D93KKHCTR94VT836ZT075RXRVXM62E,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",inanimate,singular,indefinite,past,computer,A computer made research easier.,2,2263,51,target
CFFSDVDHHH0O99Y7MA35R4B9SF4HV3,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,indefinite,past,cow,A cow chewed its cud.,2,3210,32,target
3KGWYURBPMR2JYQC0VF4Z685225OGZ,Wed Jan 20 13:38:11 PST 2016,"""English""","""Thank You""",animate,singular,definite,past,cheetah,The cheetah ran really fast.,2,1986,52,target
GUAW1KN05MN9P30P1DA06F50WIFLX2,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,inanimate,singular,definite,present,piano,The piano plays softly.,2,7930,50,target
AOQM2B98CD3TC3E5E6PGMEQQUSM89Z,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,animate,plural,definite,past,pig,The pigs rolled in the mud.,2,3445,33,target
PYF86JOO8VR0ZBHIZLC37TZPN9HPU5,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,animate,plural,definite,past,camel,The camels provided transportation in the desert.,2,8115,39,target
8ZGCRKSLXNFKEUP1YEJF8T4ZA26IJ6,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,animate,singular,definite,past,cheetah,The cheetah ran really fast.,2,3075,29,target
DUZRT29SGCP6HDVYU4Q0XK7KE6T0JH,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,animate,plural,definite,present,shark,The sharks circle the boat.,2,4175,28,target
UUUMUH6XMP6RUEADEA1APIFBL3QIGU,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,inanimate,singular,indefinite,past,football,A football deflated.,2,3554,25,target
UG7BFDC69LWNUIAAEVS5PW03BHCH84,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,inanimate,singular,indefinite,present,knife,A knife slices through the warm bread.,2,3747,24,target
W1E8Y9MFHOJA9EFYFPAACJZBW2Q05K,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,animate,singular,indefinite,present,dog,A dog barks at the passerby.,2,3126,27,target
G6R8XS113ATQ4C3ABQ06LGWQ17HR81,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,animate,singular,definite,present,pigeon,The pigeon coos and struts.,2,2625,26,target
14RSD52WAQ1V0Q12QUACASRCF0HW6X,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,animate,plural,indefinite,present,lion,Lions live in prides.,1,5198,21,target
2ODYO37R1DVCVWN36UJH4S7XXVYAY2,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,animate,singular,definite,present,elephant,The elephant eats peanuts using its trunk.,1,8081,20,target
DUO7C8CNBQQ34VU5M6Z7DCQEYJMG07,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,inanimate,singular,indefinite,past,chair,A chair belonged at a desk.,2,8351,23,target
T2I1ZRK5A19U0AIR2CGZ5R0D3OQVWJ,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,inanimate,plural,indefinite,present,trumpet,Trumpets sound loud.,1,3136,22,target
8HGHE1HKPP8TTRP852KI13MCJ0QYAT,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,inanimate,singular,definite,past,bed,The bed sat in the middle of the room.,2,3072,47,target
33N5V5XV3YO886DO0D7WBJTW3DDG0B,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,inanimate,plural,definite,past,shirt,The shirts came in the mail.,2,3075,46,target
NZ2G8HYLPK1QCAE9EEMKAJLVOZVSOH,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,animate,plural,definite,past,owl,The owls hooted at night.,2,2772,45,target
IMSUACCA4IWBFH5Q05A5TRY86TUELZ,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,inanimate,plural,indefinite,past,tire,Tires went flat.,2,3251,44,target
FN4TJCU0X9CM58BL73DZFBGIS0M7V6,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,inanimate,plural,indefinite,present,marble,Marbles roll down the slope.,2,4817,43,target
HVFRDTTUAEH5Z5PBJ7P52HDJA3NFHJ,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,inanimate,plural,indefinite,present,toilet,Toilets come in handy.,1,4236,42,target
CFJE3H4NAO01KGTIO9E8KXBK3FNYUY,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,animate,singular,indefinite,past,kangaroo,A kangaroo jumped across the road.,2,2572,41,target
ARK6VANKDOW6KUYOEA2E7522NHTV5J,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,animate,singular,definite,past,rabbit,The rabbit scampered through the meadow.,2,3979,40,target
UFS37NFMWTGHT2XJPE7JICJZH7AM0Z,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,inanimate,plural,indefinite,present,car,Cars drive on the road.,1,4527,49,target
2XCQ3WD67YT4DGRZHVWC4YDO5XGOFN,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,animate,singular,indefinite,present,cow,A cow chews its cud.,2,13833,48,target
VFHMCM6P7FV8UU68EL0JKDZVSOUN3C,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,animate,plural,indefinite,past,bear,Bears hibernated for the winter months.,1,10779,6,target
8WW1E0Q4AYMUOQCZY0EH7UVH222A8U,Wed Jan 20 13:38:19 PST 2016,"""English""","""It looked like there were some sentences that could have gone either way. I hope I did well on this. """,inanimate,singular,indefinite,past,computer,A computer made research easier.,2,14858,7,target
