WorkerId,SubmitTime,language,experiment.type,animacy,number,definiteness,subject,sentence,sentence_id,response,rt,question_number,type
3UNXHJPR97KW0C83CHM9VVC6VH4G00,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,definite,fox,The fox crossed under the fence.,3484,2,1997,7,target
YA434CH97DOZEDSOTPS6I0UDZIB02S,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,definite,zebra,The zebra is not extinct.,3484,1,4477,4,example
WSXTX3KRY8IEX7NOGV136JL5KVW3MV,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,singular,definite,shirt,The shirt is very wrinkled.,3661,2,3115,5,target
N6FSEBGQU3WJ7O3KDVBFU2O15AGNJW,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,indefinite,mouse,A mouse lives in my house.,3661,1,4981,2,example
MVB9BIUCWZMJXM4NTRW0VKTY2DP9DG,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,indefinite,sword,Swords are weapons.,3661,1,4822,3,example
S3FNTKK809RUB4R3VA0K1UAJIEXOWH,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,definite,bus,The buses were blocking traffic.,3661,1,8340,1,example
UW3ZTBR44Y9GO4ZPY3FE602OMZXQIT,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,indefinite,dog,A dog was running wild in our neighborhood.,910,2,4500,8,target
B0XDS5NDEP2T0CTS1OE65JMN7TAIFQ,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,singular,indefinite,tire,A tire blew out when it ran over a sharp object.,1989,2,2941,9,target
C0HRRO4MQK5GZCOY3JUHFR10ORGTZ0,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,indefinite,bicycle,Bicycles are a great way to travel. ,3969,2,1564,38,target
T6RDWK2RDWWZG4NR4RWZFENF7T483A,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,indefinite,cat,A cat lays in the sun and sleeps all day.,63,2,1108,39,target
K6YM6GV5NNL7FFJ9GGZOHSK8GEVWBE,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,indefinite,shark,A shark can bite hard.,591,2,1448,36,target
FXXUVIM201RJV0YXVB2TB9Y0O8MKHQ,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,definite,trumpet,The trumpets blared loudly as the King and Queen waved from their balcony.,899,1,1283,37,target
VZQHJKXOY6FUM8SB4YQ10CUEF6UAN7,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,definite,lion,The lion is in the zoo.,3302,2,3004,34,target
XRZ7K8VM5ARN3KZ4HPLEL58K37R6A6,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,indefinite,couch,Couches are comfortable. ,127,2,2139,35,target
7DL80STNR0QAA0MBZ577CTA55GFBIU,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,singular,definite,knife,The knife snapped the moment it pierced the skin of the sweet potato.,4022,2,3178,32,target
4QSUQQ8WR5ZPDA42O78F2YFY7RM9N6,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,indefinite,dolphin,A dolphin got caught in our fishing nets.,1277,2,1573,33,target
IVCP2ZIFI8QW83ATAFBNTNMV7K18Q9,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,indefinite,towel,Towels are a must for any home,1680,1,4188,30,target
ADW50X1ZTDJOMQZ5Y83I3RWPL57TV1,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,indefinite,computer,Computers are getting smaller.,2881,1,4295,31,target
RD50HZ01WQ9FLLXKHNGMBBNP76C63P,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,indefinite,squirrel,A squirrel runs up the tree.,518,2,2010,89,target
U7L48CDII6CSLU3CVGSJSHNSKHBUWW,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,singular,indefinite,light bulb,A light bulb turned on.,2128,2,1860,88,target
3QS7PI2THT2LW0YWZG7WTJKSAJQWXV,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,indefinite,pigeon,A pigeon STOOD ON THE ROOF. ,3118,2,2391,83,target
KN3Z3236TMAEF4IP6HVP03INLG84AT,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,plural,definite,cat,The cats meowed.,1832,2,1500,82,target
HYT89BTJS4NG4IHQGBSJ7U0WVY0SL0,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,singular,definite,clock,The clock chimed away,3272,2,2231,81,target
EZJQTCU4NVSOS2MOI7JJ9YMO4I5V6K,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,indefinite,clock,Clocks sometimes chime the hour.,3173,1,2629,80,target
00PYRMREVGMO0Q2320TJMINTL7GC0Y,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,definite,rabbit,The rabbit was hopping across the field.,1479,2,2051,87,target
4YV5VME9S1TKM8XKJUYVXJ6QJNVOFS,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,singular,indefinite,chair,A chair is available if you need a seat.,1307,2,2205,86,target
XHGWRV29MN1W3QCFPU6Y9XRDD64FBS,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,definite,cheetah,The cheetah is fast.,2897,2,2076,85,target
OFQEGCI77N4PBYL2D1D3DPPHY7M7UC,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,plural,indefinite,fox,Foxes ran from the hunters.,187,2,1508,84,target
GPPKKM4IYNUNXN3ENKF4N45KBCCEVV,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,singular,indefinite,trumpet,A trumpet is very loud.,439,2,1931,14,target
OT3EQPHSBBTJ3T6N7OCMG7V6NGRQ2T,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,definite,skunk,The skunk made an awful smell,2030,2,2004,15,target
AZVRRBMJY98L3ASAUV6MD3388DN58W,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,indefinite,penguin,A penguin is a cute creature.,2301,2,3332,16,target
42I18GXC9SEXOZ7V8AUZ0KM0KJMTCH,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,plural,indefinite,elephant,Elephants like to trumpet when they are happy.,3598,1,3893,17,target
ADVMNWVIPZTWHV6BQTH4GGWSPCRL3R,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,indefinite,piano,Pianos need to be tuned every so often.,3218,1,1899,10,target
WFJRO5C15N57TUHH7NFB57RVSQL803,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,definite,kangaroo,The kangaroo Jumped over the fence,1364,2,1668,11,target
HOYVFK6P6U9NWXME3NQWH8YFV3SHRQ,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,plural,definite,dolphin,The dolphins are always a popular attraction.,1478,2,2364,12,target
BSJAD4UZVJR3F056VQ0OFVXQML9VFE,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,indefinite,television,Televisions show enetertainment,3348,1,2182,13,target
U1PAJS1G58BHEJO2QC04OE9NOZVJJP,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,plural,definite,bear,The bears were scary,3001,2,1763,18,target
N67C1LJ9FQ9W88SIAITEHTVF14XN7U,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,definite,chair,The chairs are stack up against the wall.,405,2,2499,19,target
MEUARD3IUZV20GUGGIQQ7XESZSOPC7,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,indefinite,marble,Marbles are made of glass.,2217,1,2349,98,target
EKA0JARHYY9T4ZQCRWQAIOSFTNAC50,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,plural,definite,turtle,The turtles Have shells on their backs,1378,2,1533,99,target
CMIRT1JPWG1Y903NUBWRXTP2TQN2I6,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,definite,football,The footballs were flat.,4305,2,4182,94,target
2ZS6GCW3M9RZOM4GZFEPVKAYYUSEEJ,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,plural,definite,pigeon,The pigeons eat seeds.,608,2,2324,95,target
RG5MR3XXCJH075R1KXFJ2DSJU5KEEH,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,definite,gorilla,The gorilla is an amazing jungle animal.,3222,1,3325,96,target
BZ6KEMWF2RSUVIXMXHVQ81WFT5M5OB,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,singular,definite,elephant,The elephant is in the water.,387,2,1908,97,target
KUPNM5K5A1VNOM31TMYJFH9Y2FP19C,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,plural,indefinite,cheetah,Cheetahs are dangerous animals.,1915,1,1952,90,target
APPTYJENO5RRQCFV01C29ZR3YWIL0R,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,animate,plural,indefinite,rabbit,Rabbits are hungry for carrots.,1167,2,1987,91,target
P5P3LTTTS0XNZO1BFIGAZSQ8SYPLR8,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,indefinite,shirt,Shirts need to be ironed.,2276,2,1587,92,target
MI0I8HNDS1YIMQG100LS90PEL03UZD,Sat Apr 25 14:38:32 PDT 2015,"""English""",1,inanimate,plural,definite,zipper,The zippers refused to stay up - Thanksgiving had been a success.,4021,2,2083,93,target
FNXZSJQC8L3BUCE6IDHXSGO06WACF9,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,definite,bear,The bears were scary,3001,2,3422,61,target
G1NJDVUZLABADTSRXXKMODMXO0SYL0,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,indefinite,clock,Clocks sometimes chime the hour.,3173,1,5805,60,target
BWVNF3A7WTDDDEBWSLOH3SLXKBBVVS,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,indefinite,boat,A boat sailed the sea.,2093,2,5617,63,target
YA8TXC4AKIDWMKBVMFMNH4D9436B7U,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,indefinite,turtle,A turtle moved slowly across the grass.,1145,2,3653,62,target
Y3WM5YBG45YW8Q9KANOXYC1MVT5PPD,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,definite,turtle,The turtles Have shells on their backs,1378,2,8968,65,target
DLMXPENMEOF5QFPAX1ZM0OIDRI8FE3,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,definite,toilet,The toilets flushed automatically.,3168,2,3969,64,target
SRMAABW1VBY7BYG4Q3VQ559N8QRWET,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,indefinite,fox,Foxes ran from the hunters.,187,2,7415,67,target
C5Y7Q3LDEBIRL7EJN67HZXZLAKC65W,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,definite,gorilla,The gorilla is an amazing jungle animal.,3222,1,4243,66,target
DAQ247FOU0BKOU9AYZS6F3ABZ7MMGY,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,indefinite,rabbit,Rabbits are hungry for carrots.,1167,1,6809,69,target
KTO82C5163EQ9U237N6V5P5A7BMLYS,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,definite,owl,The owls hooted in the cold night air.,888,2,4555,68,target
NK14Q1AYRQ76MNBA0EQM3OHXZLVM0M,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,indefinite,zipper,A zipper can often get stuck. ,4292,1,4542,72,target
46MWVJNVJOV54PF19TGO5XXZ9XSMT6,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,indefinite,lion,Lions eat meat.,1254,1,3892,73,target
VWUA899OQAS41ATLVWJ31AWDPAQFL8,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,definite,piano,The piano needed tuning,336,2,5276,70,target
35FOYFYU7EQEAVFG9EE0JVWLZYM0AM,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,definite,elephant,The elephant is in the water.,387,2,14439,71,target
H7M3TB4CI5CKAQHM2TKXV84GW9ZIUQ,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,definite,computer,The computer just stopped working.,2297,2,5855,76,target
1VDS37R19AA312G0B2ZYLF0JHDN2YK,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,definite,light bulb,The light bulbs crashed to the floor.,2853,2,3728,77,target
UIQHN23KQ5VGK14T6CBB9ACLQFJ1C7,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,definite,fox,The fox crossed under the fence.,3484,2,5545,74,target
Z818Y9V60FC2A7DR8AIN5QO5D27TJE,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,indefinite,camel,Camels are very uncomfortable to ride on without a saddle.,1725,1,7916,75,target
P53VJ0CSCY6H39B1TYOD7643SD29OK,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,definite,shirt,The shirt is very wrinkled.,3661,2,3783,78,target
QJGQBZSA5NSKJYHYZ3GZX9K1MJL44J,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,indefinite,squirrel,A squirrel runs up the tree.,518,2,5866,79,target
N3U24MH7KXXU0NAZSD8NJNOU3IUR8M,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,definite,butterfly,The butterflies migrated many miles.,3773,2,4393,47,target
RFS7LC8QQDTTTH5W0DM0OUKRH8NY4K,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,indefinite,owl,An owl lived in the oak tree in the back yard.,220,2,5097,46,target
PBQGCQRS9DHO4GGP0QX55IEJ8VNWJI,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,definite,tire,The tires on the car were flat.,3398,2,5253,45,target
ZOWRCL78PZLGUCEPH1WGI33G3LGF9C,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,definite,panda,The panda is a mammal.,2416,1,3307,44,target
8JRY8QDI6T2G5H47SJ8SWJXUUB8R1F,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,definite,cheetah,The cheetah is fast.,2897,2,7033,43,target
KJRX4H7NVDMQS6E0GJGCP436G9IFSC,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,indefinite,couch,Couches are comfortable. ,127,1,5602,42,target
5HTEW8K1L191OQWU6JCP1NULVO9MJG,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,indefinite,dolphin,A dolphin got caught in our fishing nets.,1277,2,4843,41,target
U6L9BEDMJ3RS3Y040682R3VKZNJV9K,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,indefinite,cow,Cows go MOO!,2155,1,3928,40,target
CMDKL2XDEV94GT5N7FPNY17Y1FE28Y,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,definite,towel,The towel needs to be washed,1089,2,3892,49,target
4FSXSVZXL8YL4UFQH4KCPOUAORRWL9,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,definite,marble,The marble was rolling down the stars.,181,2,8163,48,target
TSD3AY0832UDU5L7FG7VRMN0H1YTFC,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,definite,pigeon,The pigeons eat seeds.,608,2,6133,58,target
IPWSDFL6VCHBYX1DT4O3AU3ZGUF8R8,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,indefinite,panda,Pandas chewed bamboo in their cages at the zoo.,2042,2,3932,59,target
W9N8Y8PNNSLRYOX9WL8M1DBMNSDE4G,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,definite,camel,The camel uses his humps to conserve water,301,1,11052,50,target
5UVIDZPHHKWOMUS1KR7SJPLZJB04T2,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,indefinite,butterfly,A butterfly fluttered across the blue sky.,1978,2,7924,51,target
78Z6JLNHS5E6V3S5RIVL4M9NP41AMS,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,definite,knife,The knife snapped the moment it pierced the skin of the sweet potato.,4022,2,10051,52,target
N9WYM7C3ZGFMWRKW7JFM6XUU8845OV,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,definite,kangaroo,The kangaroo Jumped over the fence,1364,2,3933,53,target
2XECL2E4Q909P270C5UKGNDWMEMN86,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,indefinite,kangaroo,Kangaroos are marsupials.,202,1,3303,54,target
9WGXSCDCRE3SSSQ07MDVRA1MZTE5ZY,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,indefinite,lamp,A lamp  or a torch are the most common light sources for dungeoneering.,3195,1,9075,55,target
T1APBCPW4J120X9AZWV96GJ1ZPO21I,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,definite,chair,The chairs are stack up against the wall.,405,2,4603,56,target
NNWR4M4CX2HZ4SB7IKA3BHTITSHY07,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,indefinite,cat,A cat lays in the sun and sleeps all day.,63,1,5534,57,target
YWKKKDOJZSPALI67MDNJXGT8437OEY,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,definite,cat,The cats meowed.,1832,2,5795,29,target
F4F9GR4DTOYG5BPDUALRD3BRW1X0GR,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,definite,rabbit,The rabbit was hopping across the field.,1479,2,37970,28,target
MCYZI6A272MSPEFGYIWLSU1VC3LDRZ,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,definite,boat,The boats are in the harbor.,2901,2,17151,25,target
4P1LJRMQEDALYP8GZX6LYQMRTH4MZ0,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,definite,squirrel,"The squirrels utterly destroyed the new bird feeder; clearly, this was war.",3984,2,5655,24,target
F4QOF510HSYTJCK5C7PBT8RMI6H4ID,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,indefinite,light bulb,A light bulb turned on.,2128,2,8022,27,target
LB12J1KULPHIDPDQ5T6CLJTMJ83RQF,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,indefinite,cheetah,Cheetahs are dangerous animals.,1915,1,6350,26,target
72KWKN53KZMZP584V7IRU5JKC9NNTL,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,definite,guitar,The guitar was out of tune.,2710,2,4733,21,target
MKRDIW8AIWSW7XL4UD3NT2SAGM0KS1,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,definite,couch,The couch was full of laundry.,2098,2,7818,20,target
3IUQ7O11NHVFDYQW1M93SI77PDW0GO,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,indefinite,bear,A bear is a large animal,1422,1,7383,23,target
FHXJFBXJG7Q0W2JOPV9PV3R9JCP8PH,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,definite,trumpet,The trumpets blared loudly as the King and Queen waved from their balcony.,899,2,45490,22,target
ICZQH8KGBF0I6SICMWIK1YR3NZVB0B,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,indefinite,television,Televisions show enetertainment,3348,1,3726,100,target
DOOLK3TIAN92Y3MYHX6TP59X5TMT2C,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,indefinite,peacock,Peacocks are brightly colored,4254,1,5311,6,target
LAO5V2GQF7WGOGRMIRXV3YATG70SVL,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,indefinite,towel,Towels are a must for any home,1680,1,5920,7,target
BDL0LDHNY41KJ5MVB758MRW699ODOQ,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,indefinite,sword,Swords are weapons.,1680,1,7200,4,example
1E0XHZDXT44OPN7LV0LSF6X9HVH57U,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,indefinite,marble,Marbles are made of glass.,2217,1,10899,5,target
VE25ELN7F8K40VYRCUZI22T4FV4VFV,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,indefinite,mouse,A mouse lives in my house.,2217,2,11879,2,example
AFAZUEQO0N4UQ8I938KKIFEZLGRCOD,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,definite,bus,The buses were blocking traffic.,2217,2,10562,3,example
KR17TAF6WVVZ0WPB3HF34O43T4H1XG,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,definite,zebra,The zebra is not extinct.,2217,1,17991,1,example
UPT7MIAOLKN8GH0QAT9D55UG3PE3WF,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,indefinite,chair,A chair is available if you need a seat.,1307,2,11825,8,target
K4RYA8HDGJW65XZ5NI3KQME07V7U7Z,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,definite,dolphin,The dolphins are always a popular attraction.,1478,2,15484,9,target
BR6JLW7TBLSXVQ2SB0X161J2618O4B,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,definite,bicycle,The bicycle crashed into the fence.,3193,2,13685,38,target
68XM71FW9FUX55S4K9EQPNI6WTCJLZ,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,definite,lamp,The lamps lit up the entire room with their glow,4112,2,10073,39,target
SKO0C8YFCA83ICGSIGTVAYPVCCMSB6,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,indefinite,gorilla,Gorillas take care of their young like humans.,948,1,8622,36,target
69DUNG5GK478GLKCYNYBALO8O7NDD9,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,indefinite,pigeon,A pigeon STOOD ON THE ROOF. ,3118,2,9139,37,target
97LBI3B03FW8E0O6TY0JHIV6AEFO2T,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,definite,car,The cars were all convertibles.,3849,2,3953,34,target
6C5DZE8JCS925HNSKKZ6UBMNFPJP1O,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,definite,cow,The cow is mooing.,3808,2,4904,35,target
Q54F191RNZMOVOY4D7AEMKZRHQP1CQ,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,definite,peacock,The peacock PROUDLY SHOWED ITS COLORS. ,3139,2,3350,32,target
MXOPYUANF3918X97YW9QQAQ373QWVG,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,definite,shark,The sharks swam frantically.,2547,2,4718,33,target
0T19FEQ1VLGCYW2QNNGXRSOR0BFMTN,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,indefinite,dog,A dog was running wild in our neighborhood.,910,2,14841,30,target
IOEFRW94XSG3DK9L0VT5R4LTC1GE0N,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,plural,indefinite,elephant,Elephants like to trumpet when they are happy.,3598,1,5036,31,target
G0YPLO592UNIWM2D0DKGEZJPDB7N98,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,indefinite,tire,A tire blew out when it ran over a sharp object.,1989,2,4508,89,target
WICZ12FPT71VPCNG4WHG9YTN2502HT,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,definite,television,The television turned on by itself.,3400,2,6123,88,target
W5L491YIL3WT0EHY6D3L5TM03Z6NS5,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,definite,lion,The lion is in the zoo.,3302,2,5492,83,target
61Y1VNHSINGQHQGNS5TDG0HJ0BLZEA,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,singular,definite,clock,The clock chimed away,3272,2,3399,82,target
R0Y5MU85L92KOMK2WJ31R1C1GM5D96,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,indefinite,knife,Knives flew through the air at the target. ,1575,2,4931,81,target
R574ZV4PIGSRL9UXFN4RGZ9Q47K88Q,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,indefinite,shark,A shark can bite hard.,591,1,4363,80,target
NILVFUX20HGRR4EDEPTWH0T0HJ4Y9O,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,animate,singular,indefinite,pig,A pig was wallowing in the mud.,4124,2,3917,87,target
I6JT8Z1DBPHIBFLBULOFUEWL620DOV,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,definite,fence,"The fences were blue, having recently been painted.",3542,2,5616,86,target
S1XTZTBTH5H2T7I9DMZZNHJY0XQEE4,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,indefinite,shirt,Shirts need to be ironed.,2276,2,5758,85,target
571KUO9BTMYH5EN1EJ8AXIL5ZI4Z26,Sat Apr 25 14:39:19 PDT 2015,"""English""",1,inanimate,plural,indefinite,computer,Computers are getting smaller.,2881,1,2997,84,target
